,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
2411,CHI,Islas del Canal,Sin region,Ingreso alto,2015,0.0,0.0,0.0
2412,CHI,Islas del Canal,Sin region,Ingreso alto,2016,0.0,0.0,0.0
2413,CHI,Islas del Canal,Sin region,Ingreso alto,2017,0.0,0.0,0.0
2414,CHI,Islas del Canal,Sin region,Ingreso alto,2018,0.0,0.0,0.0
2415,CHI,Islas del Canal,Sin region,Ingreso alto,2019,0.0,0.0,0.0
2416,CHI,Islas del Canal,Sin region,Ingreso alto,2020,0.0,0.0,0.0
2417,CHI,Islas del Canal,Sin region,Ingreso alto,2021,0.0,0.0,0.0
3038,CSS,Estados pequeos del Caribe,Sin region,Agregados,1960,1880306125.08675,1880.30612508675,0.0
3039,CSS,Estados pequeos del Caribe,Sin region,Agregados,1961,2038301741.01721,2038.30174101721,10.1013528394988
3040,CSS,Estados pequeos del Caribe,Sin region,Agregados,1962,2153895647.51084,2153.89564751084,4.5994373751826
3041,CSS,Estados pequeos del Caribe,Sin region,Agregados,1963,2290313587.93533,2290.31358793533,3.77961718238684
3042,CSS,Estados pequeos del Caribe,Sin region,Agregados,1964,2470264539.67792,2470.26453967792,8.73219696592685
3043,CSS,Estados pequeos del Caribe,Sin region,Agregados,1965,2660946063.37403,2660.94606337403,6.24200563397331
3044,CSS,Estados pequeos del Caribe,Sin region,Agregados,1966,2888647977.98333,2888.64797798333,7.48359643008504
3045,CSS,Estados pequeos del Caribe,Sin region,Agregados,1967,3102515476.18752,3102.51547618752,4.45419500277409
3046,CSS,Estados pequeos del Caribe,Sin region,Agregados,1968,3083590686.77636,3083.59068677636,5.91873406411435
3047,CSS,Estados pequeos del Caribe,Sin region,Agregados,1969,3359706536.4645,3359.7065364645,5.60117585427878
3048,CSS,Estados pequeos del Caribe,Sin region,Agregados,1970,3695257613.12236,3695.2576131223605,4.48621735732992
3049,CSS,Estados pequeos del Caribe,Sin region,Agregados,1971,4017606922.60213,4017.60692260213,2.16389710301085
3050,CSS,Estados pequeos del Caribe,Sin region,Agregados,1972,4639299319.33563,4639.299319335631,7.23129341962967
3051,CSS,Estados pequeos del Caribe,Sin region,Agregados,1973,5076285827.67105,5076.28582767105,-0.589489459099141
3052,CSS,Estados pequeos del Caribe,Sin region,Agregados,1974,6595605182.85039,6595.6051828503905,-3.19133562997995
3053,CSS,Estados pequeos del Caribe,Sin region,Agregados,1975,7706760555.18393,7706.760555183931,-1.22214571097361
3054,CSS,Estados pequeos del Caribe,Sin region,Agregados,1976,7932122920.87447,7932.12292087447,1.21160590540757
3055,CSS,Estados pequeos del Caribe,Sin region,Agregados,1977,9210482685.92607,9210.482685926068,3.83687845331447
3056,CSS,Estados pequeos del Caribe,Sin region,Agregados,1978,9433651129.16603,9433.651129166032,5.77141349628269
3057,CSS,Estados pequeos del Caribe,Sin region,Agregados,1979,10835423670.3095,10835.4236703095,5.19573240656783
3058,CSS,Estados pequeos del Caribe,Sin region,Agregados,1980,13495267729.8266,13495.267729826599,2.47150838273235
3059,CSS,Estados pequeos del Caribe,Sin region,Agregados,1981,14890317367.7414,14890.3173677414,0.935775997955318
3060,CSS,Estados pequeos del Caribe,Sin region,Agregados,1982,16517827316.8794,16517.8273168794,1.02510878587756
3061,CSS,Estados pequeos del Caribe,Sin region,Agregados,1983,16735576444.1241,16735.5764441241,-2.38705958814415
3062,CSS,Estados pequeos del Caribe,Sin region,Agregados,1984,15982827316.9477,15982.8273169477,1.01575281838997
3063,CSS,Estados pequeos del Caribe,Sin region,Agregados,1985,15814747522.7357,15814.7475227357,0.0937855991456615
3064,CSS,Estados pequeos del Caribe,Sin region,Agregados,1986,14441278727.635,14441.278727635,1.35269507705557
3065,CSS,Estados pequeos del Caribe,Sin region,Agregados,1987,15521747479.8157,15521.7474798157,1.88984080964237
3066,CSS,Estados pequeos del Caribe,Sin region,Agregados,1988,16459864446.8519,16459.8644468519,2.22720572486077
3067,CSS,Estados pequeos del Caribe,Sin region,Agregados,1989,16872897190.6968,16872.8971906968,4.1951807132948
3068,CSS,Estados pequeos del Caribe,Sin region,Agregados,1990,18149092106.448,18149.092106448003,0.938486144188516
3069,CSS,Estados pequeos del Caribe,Sin region,Agregados,1991,18032784188.8707,18032.7841888707,1.36214740009272
3070,CSS,Estados pequeos del Caribe,Sin region,Agregados,1992,17750354024.3223,17750.3540243223,2.21248045292946
3071,CSS,Estados pequeos del Caribe,Sin region,Agregados,1993,19224151457.926,19224.151457926,2.94800743303918
3072,CSS,Estados pequeos del Caribe,Sin region,Agregados,1994,20205198136.7882,20205.1981367882,2.78706054181237
3073,CSS,Estados pequeos del Caribe,Sin region,Agregados,1995,22270861145.7067,22270.861145706698,2.91005402023883
3074,CSS,Estados pequeos del Caribe,Sin region,Agregados,1996,24291632638.7438,24291.632638743802,3.46657362845795
3075,CSS,Estados pequeos del Caribe,Sin region,Agregados,1997,28416225469.1372,28416.2254691372,4.05104652159221
3076,CSS,Estados pequeos del Caribe,Sin region,Agregados,1998,30354031334.4624,30354.031334462397,1.18465716780869
3077,CSS,Estados pequeos del Caribe,Sin region,Agregados,1999,32186916762.5,32186.9167625,5.07113631515335
3078,CSS,Estados pequeos del Caribe,Sin region,Agregados,2000,34533832084.899,34533.832084899004,3.766430102161
3079,CSS,Estados pequeos del Caribe,Sin region,Agregados,2001,35575806154.0538,35575.806154053804,2.04427406675909
3080,CSS,Estados pequeos del Caribe,Sin region,Agregados,2002,37324413478.8892,37324.4134788892,3.58498224402837
3081,CSS,Estados pequeos del Caribe,Sin region,Agregados,2003,39887628735.7324,39887.628735732396,5.59002009759477
3082,CSS,Estados pequeos del Caribe,Sin region,Agregados,2004,43625651968.6462,43625.651968646205,3.93357692433011
3083,CSS,Estados pequeos del Caribe,Sin region,Agregados,2005,49307102490.0158,49307.1024900158,3.60742842716444
3084,CSS,Estados pequeos del Caribe,Sin region,Agregados,2006,56074282810.569,56074.282810569,6.77259345793688
3085,CSS,Estados pequeos del Caribe,Sin region,Agregados,2007,62328931282.1072,62328.9312821072,3.35579100014311
3086,CSS,Estados pequeos del Caribe,Sin region,Agregados,2008,70781392493.0564,70781.3924930564,1.19259179903564
3087,CSS,Estados pequeos del Caribe,Sin region,Agregados,2009,59840576905.6194,59840.5769056194,-3.53829962169236
3088,CSS,Estados pequeos del Caribe,Sin region,Agregados,2010,64943467922.0159,64943.4679220159,1.31623898372526
3089,CSS,Estados pequeos del Caribe,Sin region,Agregados,2011,70083173168.5617,70083.17316856171,1.08313695961637
3090,CSS,Estados pequeos del Caribe,Sin region,Agregados,2012,73852722208.2216,73852.7222082216,3.18305377742377
3091,CSS,Estados pequeos del Caribe,Sin region,Agregados,2013,75232098978.6696,75232.0989786696,1.41952809011269
3092,CSS,Estados pequeos del Caribe,Sin region,Agregados,2014,76921757095.9507,76921.7570959507,2.13903725473594
3093,CSS,Estados pequeos del Caribe,Sin region,Agregados,2015,75669285315.6587,75669.28531565871,0.230420845717234
3094,CSS,Estados pequeos del Caribe,Sin region,Agregados,2016,71061689479.8109,71061.6894798109,-1.88457394792084
3095,CSS,Estados pequeos del Caribe,Sin region,Agregados,2017,73590179849.8435,73590.17984984351,-0.429225701493806
3096,CSS,Estados pequeos del Caribe,Sin region,Agregados,2018,76350610223.413,76350.610223413,1.32521426453948
3097,CSS,Estados pequeos del Caribe,Sin region,Agregados,2019,77428424853.8962,77428.4248538962,1.26510455208202
3098,CSS,Estados pequeos del Caribe,Sin region,Agregados,2020,65896805290.3286,65896.8052903286,-9.42837130832169
3099,CSS,Estados pequeos del Caribe,Sin region,Agregados,2021,75295300457.2966,75295.3004572966,5.34892304247501
3782,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1960,81346963310.4829,81346.9633104829,0.0
3783,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1961,71614401108.6732,71614.4011086732,-13.4710784928845
3784,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1962,65396585452.5746,65396.5854525746,-0.656915873940235
3785,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1963,70843944144.4599,70843.9441444599,6.38650506101384
3786,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1964,81762809534.7288,81762.8095347288,10.8968398976763
3787,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1965,95180592498.5016,95180.5924985016,10.6688263069589
3788,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1966,104077456326.021,104077.456326021,8.0799297271741
3789,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1967,101006786524.953,101006.786524953,-1.42172478173383
3790,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1968,102278978511.497,102278.978511497,1.68786385420594
3791,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1969,114795815984.854,114795.81598485401,11.424277384742
3792,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1970,127487276680.47,127487.27668047001,13.4227936466645
3793,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1971,137064705647.885,137064.70564788498,6.77140150485836
3794,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1972,155445877761.2,155445.8777612,4.91373368171546
3795,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1973,195584373710.024,195584.373710024,8.26617264031202
3796,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1974,221254170966.013,221254.170966013,3.84060640744781
3797,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1975,248665266089.651,248665.266089651,6.84335267070546
3798,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1976,252691766614.914,252691.766614914,2.84024002107029
3799,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1977,291651755409.077,291651.75540907704,7.57245040008382
3800,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1978,282822965913.886,282822.965913886,9.25567449148612
3801,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1979,327634512694.68,327634.51269468,7.10563485357487
3802,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1980,378128688022.602,378128.688022602,7.55522733392424
3803,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1981,403652101770.025,403652.10177002504,5.60539362898523
3804,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1982,423791820210.092,423791.820210092,6.44033181804041
3805,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1983,443948324153.612,443948.324153612,7.7390429616446
3806,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1984,481021873895.917,481021.873895917,9.94893819303644
3807,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1985,526457825451.032,526457.825451032,7.90262502701367
3808,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1986,525158670480.165,525158.6704801649,7.14040415735732
3809,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1987,519069047795.937,519069.047795937,9.14429469012714
3810,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1988,575627454786.305,575627.4547863051,9.73631092062884
3811,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1989,622530225646.822,622530.225646822,5.71554202473507
3812,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1990,667366875607.406,667366.875607406,5.16462916114962
3813,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1991,723841909070.631,723841.909070631,8.00760737400132
3814,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1992,811268029273.567,811268.029273567,11.1698122354721
3815,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1993,890521384131.945,890521.384131945,11.2915928235302
3816,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1994,1071595535055.29,1071595.53505529,10.9324344434328
3817,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1995,1322130294072.05,1322130.2940720501,9.87476560493627
3818,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1996,1518469693532.77,1518469.69353277,9.06338241991406
3819,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1997,1572049203861.79,1572049.20386179,7.34434276626159
3820,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1998,1431783619126.16,1431783.61912616,2.89573669925618
3821,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,1999,1575692556418.67,1575692.5564186699,6.38206364913884
3822,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2000,1734674377491.78,1734674.37749178,7.635909803269
3823,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2001,1847475162353.55,1847475.16235355,6.98484146838716
3824,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2002,2044357718067.13,2044357.7180671298,8.05985766254018
3825,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2003,2311827507782.56,2311827.50778256,8.94077058678981
3826,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2004,2682432420161.91,2682432.4201619104,9.12155421831622
3827,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2005,3106988566419.54,3106988.56641954,9.97632915244684
3828,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2006,3740827421397.93,3740827.42139793,11.0775295375813
3829,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2007,4727901190261.73,4727901.190261731,12.4872736741317
3830,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2008,5978961071407.11,5978961.07140711,8.61843243992431
3831,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2009,6484665214338.25,6484665.21433825,7.98370463338132
3832,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2010,7889502259288.54,7889502.25928854,9.92238617497294
3833,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2011,9645534117729.75,9645534.11772975,8.650480515881
3834,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2012,10759166957139.0,10759166.957139,7.57510481707
3835,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2013,11871140152558.3,11871140.1525583,7.29580067122706
3836,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2014,12798834538401.6,12798834.5384016,6.9846484418882
3837,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2015,13327590633526.2,13327590.633526199,6.68890240345459
3838,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2016,13612470859504.0,13612470.859504,6.58588570447753
3839,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2017,14877277929156.4,14877277.9291564,6.70469236368845
3840,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2018,16640444719655.7,16640444.7196557,6.52528283383633
3841,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2019,17207855739652.5,17207855.7396525,5.78370243743818
3842,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2020,17486916629390.6,17486916.6293906,1.29743093826717
3843,EAP,Asia oriental y el Pacífico (excluido altos ingresos),Sin region,Agregados,2021,20751789915914.3,20751789.9159143,7.26308937284112
3844,EAR,inicial del dividendo demográfico,Sin region,Agregados,1960,158207028110.518,158207.028110518,0.0
3845,EAR,inicial del dividendo demográfico,Sin region,Agregados,1961,159178740736.029,159178.740736029,4.39697999342373
3846,EAR,inicial del dividendo demográfico,Sin region,Agregados,1962,164016550962.156,164016.550962156,3.43346945774307
3847,EAR,inicial del dividendo demográfico,Sin region,Agregados,1963,174002727352.371,174002.727352371,4.70447742057232
3848,EAR,inicial del dividendo demográfico,Sin region,Agregados,1964,199308121633.356,199308.121633356,8.05325584329336
3849,EAR,inicial del dividendo demográfico,Sin region,Agregados,1965,215883601437.85,215883.60143785,5.47567550434034
3850,EAR,inicial del dividendo demográfico,Sin region,Agregados,1966,213170163779.563,213170.16377956298,4.04786464314736
3851,EAR,inicial del dividendo demográfico,Sin region,Agregados,1967,224033123597.849,224033.123597849,5.44981765361791
3852,EAR,inicial del dividendo demográfico,Sin region,Agregados,1968,242723559774.289,242723.559774289,6.50036441484166
3853,EAR,inicial del dividendo demográfico,Sin region,Agregados,1969,270835710640.134,270835.710640134,6.52754346039008
3854,EAR,inicial del dividendo demográfico,Sin region,Agregados,1970,286516192471.609,286516.192471609,8.61814364723014
3855,EAR,inicial del dividendo demográfico,Sin region,Agregados,1971,310180119928.616,310180.11992861604,5.94473120359473
3856,EAR,inicial del dividendo demográfico,Sin region,Agregados,1972,339094678748.768,339094.678748768,6.90244317945398
3857,EAR,inicial del dividendo demográfico,Sin region,Agregados,1973,433322067658.55,433322.06765855,7.36935616547237
3858,EAR,inicial del dividendo demográfico,Sin region,Agregados,1974,606166324070.933,606166.3240709329,6.70818447935464
3859,EAR,inicial del dividendo demográfico,Sin region,Agregados,1975,651588209475.205,651588.2094752049,2.43232193991749
3860,EAR,inicial del dividendo demográfico,Sin region,Agregados,1976,711372173148.284,711372.1731482841,7.18044199799914
3861,EAR,inicial del dividendo demográfico,Sin region,Agregados,1977,794876025478.815,794876.025478815,4.09543992438164
